,SEQ_NAME,START,END,STRAND,FEATURE_NAME,GENE_NAME,ALIASES,DESCRIPTION,TXN_START,TXN_END,CDS_START,CDS_END,EXON_COUNT,EXON_STARTS,EXON_ENDS,ISOFORM_NAME,IS_PRIMARY,Adjusted_End,UTR_START,UTR_END
3299,NC_000964.3,3072401,3072622,+,BSU30020,ytzE,gene,,3072401,3072622,3072401,3072622,1,3072401,3072622,Y,,3072622,3072623,3072622
3302,NC_000964.3,3075367,3076629,+,BSU30060,ytfP,gene,,3075367,3076629,3075367,3076629,1,3075367,3076629,Y,,3076629,3076630,3076629
3303,NC_000964.3,3076818,3078356,+,BSU30070,opuD,gene,,3076818,3078356,3076818,3078356,1,3076818,3078356,Y,,3078356,3078357,3078356
3310,NC_000964.3,3083441,3085759,+,BSU30150,ytdP,gene,,3083441,3085759,3083441,3085759,1,3083441,3085759,Y,,3085759,3085760,3094237
3321,NC_000964.3,3096782,3097816,+,BSU30260,msmR,gene,,3096782,3097816,3096782,3097816,1,3096782,3097816,Y,,3102179,3102180,3102179
3322,NC_000964.3,3097850,3099130,+,BSU30270,msmE,gene,,3097850,3099130,3097850,3099130,1,3097850,3099130,Y,,3102179,3102180,3102179
3323,NC_000964.3,3099123,3100034,+,BSU30280,amyD,gene,,3099123,3100034,3099123,3100034,1,3099123,3100034,Y,,3102179,3102180,3102179
3324,NC_000964.3,3100031,3100861,+,BSU30290,amyC,gene,,3100031,3100861,3100031,3100861,1,3100031,3100861,Y,,3102179,3102180,3102179
3325,NC_000964.3,3100881,3102179,+,BSU30300,melA,gene,,3100881,3102179,3100881,3102179,1,3100881,3102179,Y,,3102179,3102180,3102179
3329,NC_000964.3,3105438,3105878,+,BSU_none_149,S1157,ncRNA,,3105438,3105878,3105438,3105878,1,3105438,3105878,Y,,3105878,3105879,3105878
3331,NC_000964.3,3106210,3106995,+,BSU30340,ytvA,gene,,3106210,3106995,3106210,3106995,1,3106210,3106995,Y,,3106995,3106996,3106995
3333,NC_000964.3,3108614,3109360,+,BSU30360,yttA,gene,,3108614,3109360,3108614,3109360,1,3108614,3109360,Y,,3109360,3109361,3115551
3345,NC_000964.3,3119999,3120967,+,BSU30480,ytqA,gene,,3119999,3120967,3119999,3120967,1,3119999,3120967,Y,,3121548,3121549,3121548
3346,NC_000964.3,3120964,3121548,+,BSU30490,ytqB,gene,,3120964,3121548,3120964,3121548,1,3120964,3121548,Y,,3121548,3121549,3121548
3349,NC_000964.3,3123490,3124005,+,BSU30520,ytoA,gene,,3123490,3124005,3123490,3124005,1,3123490,3124005,Y,,3124005,3124006,3124005
3353,NC_000964.3,3129530,3131113,+,BSU30560,pckA,gene,,3129530,3131113,3129530,3131113,1,3129530,3131113,Y,,3131113,3131114,3131113
3356,NC_000964.3,3132370,3133374,+,BSU30595,ytlA,gene,,3132370,3133374,3132370,3133374,1,3132370,3133374,Y,,3134956,3134957,3134956
3357,NC_000964.3,3133387,3134169,+,BSU30610,ytlC,gene,,3133387,3134169,3133387,3134169,1,3133387,3134169,Y,,3134956,3134957,3134956
3358,NC_000964.3,3134144,3134956,+,BSU30620,ytlD,gene,,3134144,3134956,3134144,3134956,1,3134144,3134956,Y,,3134956,3134957,3134956
3362,NC_000964.3,3136768,3136944,+,BSU30659,ytzI,gene,,3136768,3136944,3136768,3136944,1,3136768,3136944,Y,,3136944,3136945,3136944
3365,NC_000964.3,3138097,3138324,+,BSU30680,ytjA,gene,,3138097,3138324,3138097,3138324,1,3138097,3138324,Y,,3138324,3138325,3138324
3368,NC_000964.3,3139431,3140762,+,BSU30710,ythA,gene,,3139431,3140762,3139431,3140762,1,3139431,3140762,Y,,3142058,3142059,3142058
3369,NC_000964.3,3140806,3141846,+,BSU30720,ythB,gene,,3140806,3141846,3140806,3141846,1,3140806,3141846,Y,,3142058,3142059,3142058
3370,NC_000964.3,3141900,3142058,+,BSU30739,ytzL,gene,,3141900,3142058,3141900,3142058,1,3141900,3142058,Y,,3142058,3142059,3142058
3381,NC_000964.3,3154007,3154726,+,BSU30840,yteA,gene,,3154007,3154726,3154007,3154726,1,3154007,3154726,Y,,3154726,3154727,3154726
3383,NC_000964.3,3155725,3157011,+,BSU30860,ytcA,gene,,3155725,3157011,3155725,3157011,1,3155725,3157011,Y,,3159184,3159185,3159184
3384,NC_000964.3,3157008,3157958,+,BSU30870,ytcB,gene,,3157008,3157958,3157008,3157958,1,3157008,3157958,Y,,3159184,3159185,3159184
3385,NC_000964.3,3157961,3159184,+,BSU30880,ytcC,gene,,3157961,3159184,3157961,3159184,1,3157961,3159184,Y,,3159184,3159185,3159184
3389,NC_000964.3,3162084,3163157,+,BSU30920,cotI,gene,,3162084,3163157,3162084,3163157,1,3162084,3163157,Y,,3163704,3163705,3163704
3390,NC_000964.3,3163237,3163704,+,BSU30930,ytaB,gene,,3163237,3163704,3163237,3163704,1,3163237,3163704,Y,,3163704,3163705,3163704
3396,NC_000964.3,3170472,3171891,+,BSU_none_150,S1180,ncRNA,,3170472,3171891,3170472,3171891,1,3170472,3171891,Y,,3171891,3171892,3178781
3421,NC_000964.3,3179306,3179884,+,BSU30990,thiT,gene,,3179306,3179884,3179306,3179884,1,3179306,3179884,Y,,3179884,3179885,3179884
3425,NC_000964.3,3182707,3183195,+,BSU31030,yuaE,gene,,3182707,3183195,3182707,3183195,1,3182707,3183195,Y,,3183195,3183196,3183195
3429,NC_000964.3,3186763,3187305,+,BSU31070,yuaC,gene,,3186763,3187305,3186763,3187305,1,3186763,3187305,Y,,3187305,3187306,3187305
3430,NC_000964.3,3187503,3188048,+,BSU31080,yuaB,gene,,3187503,3188048,3187503,3188048,1,3187503,3188048,Y,,3188048,3188049,3188048
3431,NC_000964.3,3188414,3189082,+,BSU31090,ktrA,gene,,3188414,3189082,3188414,3189082,1,3188414,3189082,Y,,3190426,3190427,3190426
3432,NC_000964.3,3189089,3190426,+,BSU31100,ktrB,gene,,3189089,3190426,3189089,3190426,1,3189089,3190426,Y,,3190426,3190427,3190426
3436,NC_000964.3,3193863,3194348,+,BSU31140,cdoA,gene,,3193863,3194348,3193863,3194348,1,3193863,3194348,Y,,3194348,3194349,3194348
3440,NC_000964.3,3196906,3197892,+,BSU31170,yulF,gene,,3196906,3197892,3196906,3197892,1,3196906,3197892,Y,,3197892,3197893,3197892
3450,NC_000964.3,3212591,3213328,+,BSU31270,tgl,gene,,3212591,3213328,3212591,3213328,1,3212591,3213328,Y,,3213328,3213329,3213328
3455,NC_000964.3,3217011,3217663,+,BSU_none_151,S1193,ncRNA,,3217011,3217663,3217011,3217663,1,3217011,3217663,Y,,3217663,3217664,3217663
3458,NC_000964.3,3218525,3218857,+,BSU31321,mstX,gene,,3218525,3218857,3218525,3218857,1,3218525,3218857,Y,,3219840,3219841,3219840
3459,NC_000964.3,3218854,3219840,+,BSU31322,yugO,gene,,3218854,3219840,3218854,3219840,1,3218854,3219840,Y,,3219840,3219841,3219840
3464,NC_000964.3,3222530,3223451,+,BSU_none_152,S1197,ncRNA,,3222530,3223451,3222530,3223451,1,3222530,3223451,Y,,3223451,3223452,3223451
3466,NC_000964.3,3224864,3225100,+,BSU31380,yuzA,gene,,3224864,3225100,3224864,3225100,1,3224864,3225100,Y,,3225100,3225101,3225100
3468,NC_000964.3,3225687,3226671,+,BSU_none_153,S1202,ncRNA,,3225687,3226671,3225687,3226671,1,3225687,3226671,Y,,3226671,3226672,3226671
3471,NC_000964.3,3227581,3228402,+,BSU31420,yugF,gene,,3227581,3228402,3227581,3228402,1,3227581,3228402,Y,,3228402,3228403,3228402
3473,NC_000964.3,3228778,3229941,+,BSU31440,patB,gene,,3228778,3229941,3228778,3229941,1,3228778,3229941,Y,,3229941,3229942,3229941
3474,NC_000964.3,3230067,3231353,+,BSU31450,kinB,gene,,3230067,3231353,3230067,3231353,1,3230067,3231353,Y,,3231785,3231786,3231785
3475,NC_000964.3,3231399,3231785,+,BSU31460,kapB,gene,,3231399,3231785,3231399,3231785,1,3231399,3231785,Y,,3231785,3231786,3231785
3477,NC_000964.3,3232640,3233818,+,BSU31480,yuxJ,gene,,3232640,3233818,3232640,3233818,1,3232640,3233818,Y,,3236219,3236220,3236219
3478,NC_000964.3,3233911,3235785,+,BSU31490,pbpD,gene,,3233911,3235785,3233911,3235785,1,3233911,3235785,Y,,3236219,3236220,3236219
3479,NC_000964.3,3235806,3236219,+,BSU31500,yuxK,gene,,3235806,3236219,3235806,3236219,1,3235806,3236219,Y,,3236219,3236220,3236219
3481,NC_000964.3,3237157,3238758,+,BSU31520,yufL,gene,,3237157,3238758,3237157,3238758,1,3237157,3238758,Y,,3239458,3239459,3239458
3482,NC_000964.3,3238751,3239458,+,BSU31530,yufM,gene,,3238751,3239458,3238751,3239458,1,3238751,3239458,Y,,3239458,3239459,3239458
3483,NC_000964.3,3239930,3241009,+,BSU31540,yufN,gene,,3239930,3241009,3239930,3241009,1,3239930,3241009,Y,,3244616,3244617,3244616
3484,NC_000964.3,3241085,3242617,+,BSU31550,yufO,gene,,3241085,3242617,3241085,3242617,1,3241085,3242617,Y,,3244616,3244617,3244616
3485,NC_000964.3,3242610,3243656,+,BSU31560,yufP,gene,,3242610,3243656,3242610,3243656,1,3242610,3243656,Y,,3244616,3244617,3244616
3486,NC_000964.3,3243657,3244616,+,BSU31570,yufQ,gene,,3243657,3244616,3243657,3244616,1,3243657,3244616,Y,,3244616,3244617,3244616
3487,NC_000964.3,3244770,3246116,+,BSU31580,maeN,gene,,3244770,3246116,3244770,3246116,1,3244770,3246116,Y,,3246116,3246117,3246116
3489,NC_000964.3,3246598,3249003,+,BSU31600,mrpA,gene,,3246598,3249003,3246598,3249003,1,3246598,3249003,Y,,3252366,3252367,3252366
3490,NC_000964.3,3248996,3249427,+,BSU31610,mrpB,gene,,3248996,3249427,3248996,3249427,1,3248996,3249427,Y,,3252366,3252367,3252366
3491,NC_000964.3,3249427,3249768,+,BSU31620,mrpC,gene,,3249427,3249768,3249427,3249768,1,3249427,3249768,Y,,3252366,3252367,3252366
3492,NC_000964.3,3249761,3251242,+,BSU31630,mrpD,gene,,3249761,3251242,3249761,3251242,1,3249761,3251242,Y,,3252366,3252367,3252366
3493,NC_000964.3,3251248,3251724,+,BSU31640,mrpE,gene,,3251248,3251724,3251248,3251724,1,3251248,3251724,Y,,3252366,3252367,3252366
3494,NC_000964.3,3251724,3252008,+,BSU31650,mrpF,gene,,3251724,3252008,3251724,3252008,1,3251724,3252008,Y,,3252366,3252367,3252366
3495,NC_000964.3,3251992,3252366,+,BSU31660,mrpG,gene,,3251992,3252366,3251992,3252366,1,3251992,3252366,Y,,3252366,3252367,3252366
3499,NC_000964.3,3255432,3256404,+,BSU_none_154,S1214,ncRNA,,3255432,3256404,3255432,3256404,1,3255432,3256404,Y,,3256404,3256405,3256404
3503,NC_000964.3,3257693,3258061,+,BSU31730,yuzC,gene,,3257693,3258061,3257693,3258061,1,3257693,3258061,Y,,3258061,3258062,3258061
3511,NC_000964.3,3263835,3264224,+,BSU31810,yuzE,gene,,3263835,3264224,3263835,3264224,1,3263835,3264224,Y,,3264224,3264225,3264224
3516,NC_000964.3,3266637,3269004,+,BSU_none_155,S1224,ncRNA,,3266637,3269004,3266637,3269004,1,3266637,3269004,Y,,3269004,3269005,3269004
3519,NC_000964.3,3273703,3274665,+,BSU_none_156,S1225,ncRNA,,3273703,3274665,3273703,3274665,1,3273703,3274665,Y,,3274665,3274666,3274665
3523,NC_000964.3,3276604,3276710,+,BSU_none_157,S1227,ncRNA,,3276604,3276710,3276604,3276710,1,3276604,3276710,Y,,3276710,3276711,3276710
3524,NC_000964.3,3276955,3278223,+,BSU31920,yukF,gene,,3276955,3278223,3276955,3278223,1,3276955,3278223,Y,,3278223,3278224,3278223
3525,NC_000964.3,3278325,3279461,+,BSU31930,ald,gene,,3278325,3279461,3278325,3279461,1,3278325,3279461,Y,,3279461,3279462,3279461
3526,NC_000964.3,3279573,3280250,+,BSU31945,yukJ,gene,,3279573,3280250,3279573,3280250,1,3279573,3280250,Y,,3280250,3280251,3284814
3535,NC_000964.3,3294270,3294872,+,BSU32030,bioYB,gene,,3294270,3294872,3294270,3294872,1,3294270,3294872,Y,,3294872,3294873,3294872
3538,NC_000964.3,3298077,3298553,+,BSU32060,yuiD,gene,,3298077,3298553,3298077,3298553,1,3298077,3298553,Y,,3298553,3298554,3298553
3540,NC_000964.3,3298930,3299376,+,BSU_none_158,S1234,ncRNA,,3298930,3299376,3298930,3299376,1,3298930,3299376,Y,,3299376,3299377,3299376
3542,NC_000964.3,3299590,3299699,+,BSU_none_159,S1236,ncRNA,,3299590,3299699,3299590,3299699,1,3299590,3299699,Y,,3299699,3299700,3299699
3545,NC_000964.3,3301586,3302584,+,BSU32110,yumC,gene,,3301586,3302584,3301586,3302584,1,3301586,3302584,Y,,3302584,3302585,3302626
3547,NC_000964.3,3303042,3304022,+,BSU32130,guaC,gene,,3303042,3304022,3303042,3304022,1,3303042,3304022,Y,,3304022,3304023,3304022
3553,NC_000964.3,3307598,3308367,+,BSU_none_160,S1243,ncRNA,,3307598,3308367,3307598,3308367,1,3307598,3308367,Y,,3308367,3308368,3308367
3555,NC_000964.3,3308867,3309934,+,BSU32200,yutJ,gene,,3308867,3309934,3308867,3309934,1,3308867,3309934,Y,,3309934,3309935,3309934
3557,NC_000964.3,3310386,3310721,+,BSU32220,yutI,gene,,3310386,3310721,3310386,3310721,1,3310386,3310721,Y,,3310721,3310722,3310761
3563,NC_000964.3,3317502,3318002,+,BSU32280,yutG,gene,,3317502,3318002,3317502,3318002,1,3317502,3318002,Y,,3318002,3318003,3318002
3567,NC_000964.3,3319676,3320308,+,BSU32320,yutC,gene,,3319676,3320308,3319676,3320308,1,3319676,3320308,Y,,3320308,3320309,3320308
3569,NC_000964.3,3321455,3322435,+,BSU32340,lytH,gene,,3321455,3322435,3321455,3322435,1,3321455,3322435,Y,,3322435,3322436,3322435
3577,NC_000964.3,3328762,3330357,+,BSU32420,pucR,gene,,3328762,3330357,3328762,3330357,1,3328762,3330357,Y,,3330357,3330358,3330357
3578,NC_000964.3,3330502,3331851,+,BSU32430,pucJ,gene,,3330502,3331851,3330502,3331851,1,3330502,3331851,Y,,3334990,3334991,3334990
3579,NC_000964.3,3331857,3333149,+,BSU32440,pucK,gene,,3331857,3333149,3331857,3333149,1,3331857,3333149,Y,,3334990,3334991,3334990
3580,NC_000964.3,3333162,3334646,+,BSU32450,pucL,gene,,3333162,3334646,3333162,3334646,1,3333162,3334646,Y,,3334990,3334991,3334990
3581,NC_000964.3,3334646,3334990,+,BSU32460,pucM,gene,,3334646,3334990,3334646,3334990,1,3334646,3334990,Y,,3334990,3334991,3334990
3583,NC_000964.3,3335414,3335545,+,BSU32469,yuzJ,gene,,3335414,3335545,3335414,3335545,1,3335414,3335545,Y,,3335545,3335546,3335545
3591,NC_000964.3,3344113,3344979,+,BSU32540,bsn,gene,,3344113,3344979,3344113,3344979,1,3344113,3344979,Y,,3344979,3344980,3344979
3593,NC_000964.3,3346238,3347026,+,BSU32560,frlR,gene,,3346238,3347026,3346238,3347026,1,3346238,3347026,Y,,3347026,3347027,3347026
3602,NC_000964.3,3354066,3354212,+,BSU32640,sspG,gene,,3354066,3354212,3354066,3354212,1,3354066,3354212,Y,,3354487,3354488,3354487
3603,NC_000964.3,3354212,3354487,+,BSU32650,yurS,gene,,3354212,3354487,3354212,3354487,1,3354212,3354487,Y,,3354487,3354488,3354487
3625,NC_000964.3,3372569,3372715,+,BSU32849,yuzL,gene,,3372569,3372715,3372569,3372715,1,3372569,3372715,Y,,3372715,3372716,3372715
3627,NC_000964.3,3373743,3373988,+,BSU32859,yuzM,gene,,3373743,3373988,3373743,3373988,1,3373743,3373988,Y,,3374333,3374334,3374333
3628,NC_000964.3,3374001,3374333,+,BSU32860,yusN,gene,,3374001,3374333,3374001,3374333,1,3374001,3374333,Y,,3374333,3374334,3374333
3629,NC_000964.3,3374492,3374959,+,BSU32870,yusO,gene,,3374492,3374959,3374492,3374959,1,3374492,3374959,Y,,3376581,3376582,3376618
3630,NC_000964.3,3374956,3376581,+,BSU32880,yusP,gene,,3374956,3376581,3374956,3376581,1,3374956,3376581,Y,,3376581,3376582,3376618
3634,NC_000964.3,3377893,3378780,+,BSU32920,yusT,gene,,3377893,3378780,3377893,3378780,1,3377893,3378780,Y,,3378780,3378781,3378780
3638,NC_000964.3,3382633,3383475,+,BSU32980,yusZ,gene,,3382633,3383475,3382633,3383475,1,3382633,3383475,Y,,3384026,3384027,3384026
3639,NC_000964.3,3383565,3384026,+,BSU32990,mrgA,gene,,3383565,3384026,3383565,3384026,1,3383565,3384026,Y,,3384026,3384027,3384026
3641,NC_000964.3,3385724,3386401,+,BSU33010,cssR,gene,,3385724,3386401,3385724,3386401,1,3385724,3386401,Y,,3387753,3387754,3387753
3642,NC_000964.3,3386398,3387753,+,BSU33020,cssS,gene,,3386398,3387753,3386398,3387753,1,3386398,3387753,Y,,3387753,3387754,3387753
3644,NC_000964.3,3388113,3388988,+,BSU33030,yuxN,gene,,3388113,3388988,3388113,3388988,1,3388113,3388988,Y,,3388988,3388989,3388988
3647,NC_000964.3,3390782,3392230,+,BSU33050,gerAA,gene,,3390782,3392230,3390782,3392230,1,3390782,3392230,Y,,3394414,3394415,3394414
3648,NC_000964.3,3392199,3393296,+,BSU33060,gerAB,gene,,3392199,3393296,3392199,3393296,1,3392199,3393296,Y,,3394414,3394415,3394414
3649,NC_000964.3,3393293,3394414,+,BSU33070,gerAC,gene,,3393293,3394414,3393293,3394414,1,3393293,3394414,Y,,3394414,3394415,3394414
3661,NC_000964.3,3404835,3405626,+,BSU33190,yvrD,gene,,3404835,3405626,3404835,3405626,1,3404835,3405626,Y,,3405626,3405627,3405626
3667,NC_000964.3,3410007,3410345,+,BSU33239,yvrJ,gene,,3410007,3410345,3410007,3410345,1,3410007,3410345,Y,,3410345,3410346,3410345
3668,NC_000964.3,3410466,3411623,+,BSU33240,oxdC,gene,,3410466,3411623,3410466,3411623,1,3410466,3411623,Y,,3412094,3412095,3412094
3669,NC_000964.3,3411684,3412094,+,BSU33250,yvrL,gene,,3411684,3412094,3411684,3412094,1,3411684,3412094,Y,,3412094,3412095,3412094
3676,NC_000964.3,3418474,3419421,+,BSU33320,fhuD,gene,,3418474,3419421,3418474,3419421,1,3418474,3419421,Y,,3419421,3419422,3419455
3678,NC_000964.3,3420519,3421486,+,BSU_none_162,S1279,ncRNA,,3420519,3421486,3420519,3421486,1,3420519,3421486,Y,,3421486,3421487,3421486
3680,NC_000964.3,3421772,3422254,+,BSU33350,yvsG,gene,,3421772,3422254,3421772,3422254,1,3421772,3422254,Y,,3422254,3422255,3422254
3681,NC_000964.3,3422354,3424207,+,BSU33360,yvgJ,gene,,3422354,3424207,3422354,3424207,1,3422354,3424207,Y,,3424207,3424208,3424207
3683,NC_000964.3,3425272,3426054,+,BSU33380,yvgL,gene,,3425272,3426054,3425272,3426054,1,3425272,3426054,Y,,3426718,3426719,3426718
3684,NC_000964.3,3426035,3426718,+,BSU33390,yvgM,gene,,3426035,3426718,3426035,3426718,1,3426035,3426718,Y,,3426718,3426719,3426718
3686,NC_000964.3,3427802,3428287,+,BSU33410,yvgO,gene,,3427802,3428287,3427802,3428287,1,3427802,3428287,Y,,3428287,3428288,3428287
3698,NC_000964.3,3444329,3445405,+,BSU33530,yvaA,gene,,3444329,3445405,3444329,3445405,1,3444329,3445405,Y,,3445405,3445406,3445405
3710,NC_000964.3,3455472,3456242,+,BSU33640,yvaM,gene,,3455472,3456242,3455472,3456242,1,3455472,3456242,Y,,3456242,3456243,3456242
3712,NC_000964.3,3456667,3457074,+,BSU33660,rghRA,gene,,3456667,3457074,3456667,3457074,1,3456667,3457074,Y,,3457941,3457942,3457941
3713,NC_000964.3,3457104,3457523,+,BSU33670,rghRB,gene,,3457104,3457523,3457104,3457523,1,3457104,3457523,Y,,3457941,3457942,3457941
3714,NC_000964.3,3457615,3457941,+,BSU33680,yvaP,gene,,3457615,3457941,3457615,3457941,1,3457615,3457941,Y,,3457941,3457942,3457941
3715,NC_000964.3,3458066,3459766,+,BSU33690,yvaQ,gene,,3458066,3459766,3458066,3459766,1,3458066,3459766,Y,,3459766,3459767,3459766
3717,NC_000964.3,3460206,3462957,+,BSU_none_163,S1290,ncRNA,,3460206,3462957,3460206,3462957,1,3460206,3462957,Y,,3462957,3462958,3462957
3721,NC_000964.3,3463534,3464067,+,BSU33740,yvaV,gene,,3463534,3464067,3463534,3464067,1,3463534,3464067,Y,,3464067,3464068,3464067
3723,NC_000964.3,3464289,3464765,+,BSU33750,sdpA,gene,,3464289,3464765,3464289,3464765,1,3464289,3464765,Y,,3466387,3466388,3466387
3724,NC_000964.3,3464762,3465733,+,BSU33760,sdpB,gene,,3464762,3465733,3464762,3465733,1,3464762,3465733,Y,,3466387,3466388,3466387
3725,NC_000964.3,3465776,3466387,+,BSU33770,spbC,gene,,3465776,3466387,3465776,3466387,1,3465776,3466387,Y,,3466387,3466388,3466387
3732,NC_000964.3,3471266,3471823,+,BSU33840,yvbF,gene,,3471266,3471823,3471266,3471823,1,3471266,3471823,Y,,3471823,3471824,3471823
3734,NC_000964.3,3472626,3473240,+,BSU33860,yvbH,gene,,3472626,3473240,3472626,3473240,1,3472626,3473240,Y,,3473240,3473241,3473240
3735,NC_000964.3,3473372,3474070,+,BSU33870,yvbI,gene,,3473372,3474070,3473372,3474070,1,3473372,3474070,Y,,3474070,3474071,3474108
3737,NC_000964.3,3476043,3476510,+,BSU33890,yvbK,gene,,3476043,3476510,3476043,3476510,1,3476043,3476510,Y,,3476510,3476511,3476510
3745,NC_000964.3,3485604,3486758,+,BSU33970,araR,gene,,3485604,3486758,3485604,3486758,1,3485604,3486758,Y,,3486758,3486759,3486758
3748,NC_000964.3,3488952,3489869,+,BSU34000,cyeB,gene,,3488952,3489869,3488952,3489869,1,3488952,3489869,Y,,3489869,3489870,3489869
3758,NC_000964.3,3499541,3500350,+,BSU34100,rsbQ,gene,,3499541,3500350,3499541,3500350,1,3499541,3500350,Y,,3501597,3501598,3501597
3759,NC_000964.3,3500386,3501597,+,BSU34110,rsbP,gene,,3500386,3501597,3500386,3501597,1,3500386,3501597,Y,,3501597,3501598,3501597
3767,NC_000964.3,3510780,3512471,+,BSU34190,yvfH,gene,,3510780,3512471,3510780,3512471,1,3510780,3512471,Y,,3512471,3512472,3512471
3769,NC_000964.3,3513887,3514105,+,BSU34210,yvfG,gene,,3513887,3514105,3513887,3514105,1,3513887,3514105,Y,,3514105,3514106,3514105
3785,NC_000964.3,3530101,3530559,+,BSU34380,slrR,gene,,3530101,3530559,3530101,3530559,1,3530101,3530559,Y,,3532104,3532105,3532104
3786,NC_000964.3,3530635,3532104,+,BSU34390,pnbA,gene,,3530635,3532104,3530635,3532104,1,3530635,3532104,Y,,3532104,3532105,3532104
3792,NC_000964.3,3536012,3537433,+,BSU34450,sacB,gene,,3536012,3537433,3536012,3537433,1,3536012,3537433,Y,,3539057,3539058,3539057
3793,NC_000964.3,3537507,3539057,+,BSU34460,levB,gene,,3537507,3539057,3537507,3539057,1,3537507,3539057,Y,,3539057,3539058,3539057
3794,NC_000964.3,3539165,3540727,+,BSU34470,yveA,gene,,3539165,3540727,3539165,3540727,1,3539165,3540727,Y,,3542143,3542144,3542143
3795,NC_000964.3,3540822,3541406,+,BSU34480,yvdT,gene,,3540822,3541406,3540822,3541406,1,3540822,3541406,Y,,3542143,3542144,3542143
3796,NC_000964.3,3541488,3541823,+,BSU34490,yvdS,gene,,3541488,3541823,3541488,3541823,1,3541488,3541823,Y,,3542143,3542144,3542143
3797,NC_000964.3,3541823,3542143,+,BSU34500,yvdR,gene,,3541823,3542143,3541823,3542143,1,3541823,3542143,Y,,3542143,3542144,3542143
3800,NC_000964.3,3544642,3545604,+,BSU34530,cotR,gene,,3544642,3545604,3544642,3545604,1,3544642,3545604,Y,,3545604,3545605,3545604
3802,NC_000964.3,3546234,3546827,+,BSU34540,clpP,gene,,3546234,3546827,3546234,3546827,1,3546234,3546827,Y,,3546827,3546828,3546868
3813,NC_000964.3,3559632,3559952,+,BSU34650,yvdC,gene,,3559632,3559952,3559632,3559952,1,3559632,3559952,Y,,3559952,3559953,3559952
3816,NC_000964.3,3562566,3563543,+,BSU34680,yvcT,gene,,3562566,3563543,3562566,3563543,1,3562566,3563543,Y,,3563543,3563544,3563543
3821,NC_000964.3,3568282,3568491,+,BSU34729,yvzJ,gene,,3568282,3568491,3568282,3568491,1,3568282,3568491,Y,,3568491,3568492,3568491
3829,NC_000964.3,3574321,3577707,+,BSU_none_165,S1326,ncRNA,,3574321,3577707,3574321,3577707,1,3574321,3577707,Y,,3577707,3577708,3577707
3844,NC_000964.3,3589611,3590363,+,BSU34940,yvpB,gene,,3589611,3590363,3589611,3590363,1,3589611,3590363,Y,,3590363,3590364,3590363
3845,NC_000964.3,3590603,3591268,+,BSU34950,pelC,gene,,3590603,3591268,3590603,3591268,1,3590603,3591268,Y,,3591268,3591269,3591268
3851,NC_000964.3,3595356,3596546,+,BSU35010,nagA,gene,,3595356,3596546,3595356,3596546,1,3595356,3596546,Y,,3598020,3598021,3598020
3852,NC_000964.3,3596543,3597271,+,BSU35020,nagBA,gene,,3596543,3597271,3596543,3597271,1,3596543,3597271,Y,,3598020,3598021,3598020
3853,NC_000964.3,3597289,3598020,+,BSU35030,yvoA,gene,,3597289,3598020,3597289,3598020,1,3597289,3598020,Y,,3598020,3598021,3598020
