,SEQ_NAME,START,END,STRAND,FEATURE_NAME,GENE_NAME,ALIASES,DESCRIPTION,TXN_START,TXN_END,CDS_START,CDS_END,EXON_COUNT,EXON_STARTS,EXON_ENDS,ISOFORM_NAME,IS_PRIMARY,Adjusted_Start,UTR_START,UTR_END
4192,NC_000964.3,3932198,3933103,-,BSU38310,ywbI,gene,,3932198,3933103,3932198,3933103,1,3932198,3933103,Y,,3930707,3930706,3930707
4197,NC_000964.3,3935824,3937014,-,BSU38360,ywbD,gene,,3935824,3937014,3935824,3937014,1,3935824,3937014,Y,,3935824,3935823,3935824
4199,NC_000964.3,3937553,3938230,-,BSU38380,ywbB,gene,,3937553,3938230,3937553,3938230,1,3937553,3938230,Y,,3937553,3937552,3937553
4200,NC_000964.3,3938307,3939641,-,BSU38390,ywbA,gene,,3938307,3939641,3938307,3939641,1,3938307,3939641,Y,,3937553,3937552,3937553
4204,NC_000964.3,3944560,3945420,-,BSU38430,gspA,gene,,3944560,3945420,3944560,3945420,1,3944560,3945420,Y,,3944560,3944559,3944560
4205,NC_000964.3,3945530,3946243,-,BSU38440,ywaF,gene,,3945530,3946243,3945530,3946243,1,3945530,3946243,Y,,3945530,3945529,3945530
4209,NC_000964.3,3949952,3950584,-,BSU38480,ywaC,gene,,3949952,3950584,3949952,3950584,1,3949952,3950584,Y,,3949952,3949951,3947065
4210,NC_000964.3,3950726,3951661,-,BSU38490,menA,gene,,3950726,3951661,3950726,3951661,1,3950726,3951661,Y,,3950726,3950725,3950689
4218,NC_000964.3,3958516,3959844,-,BSU38560,licH,gene,,3958516,3959844,3958516,3959844,1,3958516,3959844,Y,,3958516,3958515,3958516
4219,NC_000964.3,3959841,3960173,-,BSU38570,licA,gene,,3959841,3960173,3959841,3960173,1,3959841,3960173,Y,,3958516,3958515,3958516
4220,NC_000964.3,3960192,3961550,-,BSU38580,licC,gene,,3960192,3961550,3960192,3961550,1,3960192,3961550,Y,,3958516,3958515,3958516
4221,NC_000964.3,3961566,3961874,-,BSU38590,licB,gene,,3961566,3961874,3961566,3961874,1,3961566,3961874,Y,,3958516,3958515,3958516
4222,NC_000964.3,3962003,3963928,-,BSU38600,licR,gene,,3962003,3963928,3962003,3963928,1,3962003,3963928,Y,,3962003,3962002,3962003
4223,NC_000964.3,3964091,3964249,-,BSU38610,yxzF,gene,,3964091,3964249,3964091,3964249,1,3964091,3964249,Y,,3964091,3964090,3964091
4224,NC_000964.3,3964278,3964868,-,BSU38620,yxlJ,gene,,3964278,3964868,3964278,3964868,1,3964278,3964868,Y,,3964091,3964090,3964091
4227,NC_000964.3,3967944,3968720,-,BSU38650,yxlG,gene,,3967944,3968720,3967944,3968720,1,3967944,3968720,Y,,3967944,3967943,3967944
4228,NC_000964.3,3968717,3969604,-,BSU38660,yxlF,gene,,3968717,3969604,3968717,3969604,1,3968717,3969604,Y,,3967944,3967943,3967944
4229,NC_000964.3,3969611,3969799,-,BSU38670,yxlE,gene,,3969611,3969799,3969611,3969799,1,3969611,3969799,Y,,3967944,3967943,3967944
4230,NC_000964.3,3969796,3970002,-,BSU38680,yxlD,gene,,3969796,3970002,3969796,3970002,1,3969796,3970002,Y,,3967944,3967943,3967944
4231,NC_000964.3,3969999,3970319,-,BSU38690,yxlC,gene,,3969999,3970319,3969999,3970319,1,3969999,3970319,Y,,3967944,3967943,3967944
4232,NC_000964.3,3970312,3970848,-,BSU38700,sigY,gene,,3970312,3970848,3970312,3970848,1,3970312,3970848,Y,,3967944,3967943,3967944
4234,NC_000964.3,3971340,3971882,-,BSU_none_175,S1485,ncRNA,,3971340,3971882,3971340,3971882,1,3971340,3971882,Y,,3971340,3971339,3971340
4235,NC_000964.3,3972448,3973278,-,BSU38720,yxkO,gene,,3972448,3973278,3972448,3973278,1,3972448,3973278,Y,,3972448,3972447,3972448
4236,NC_000964.3,3973364,3975091,-,BSU38730,cydD,gene,,3973364,3975091,3973364,3975091,1,3973364,3975091,Y,,3972448,3972447,3972448
4237,NC_000964.3,3975088,3976791,-,BSU38740,cydC,gene,,3975088,3976791,3975088,3976791,1,3975088,3976791,Y,,3972448,3972447,3972448
4238,NC_000964.3,3976791,3977807,-,BSU38750,cydB,gene,,3976791,3977807,3976791,3977807,1,3976791,3977807,Y,,3972448,3972447,3972448
4239,NC_000964.3,3977791,3979197,-,BSU38760,cydA,gene,,3977791,3979197,3977791,3979197,1,3977791,3979197,Y,,3972448,3972447,3972448
4243,NC_000964.3,3983187,3984026,-,BSU38800,yxkH,gene,,3983187,3984026,3983187,3984026,1,3983187,3984026,Y,,3983187,3983186,3983187
4244,NC_000964.3,3984133,3985230,-,BSU38810,msmX,gene,,3984133,3985230,3984133,3985230,1,3984133,3985230,Y,,3984133,3984132,3984133
4245,NC_000964.3,3985351,3986244,-,BSU38820,yxkF,gene,,3985351,3986244,3985351,3986244,1,3985351,3986244,Y,,3985351,3985350,3985351
4247,NC_000964.3,3987927,3988763,-,BSU38840,yxkD,gene,,3987927,3988763,3987927,3988763,1,3987927,3988763,Y,,3987927,3987926,3987927
4249,NC_000964.3,3989948,3990967,-,BSU38860,galE,gene,,3989948,3990967,3989948,3990967,1,3989948,3990967,Y,,3989948,3989947,3988802
4250,NC_000964.3,3991082,3991588,-,BSU38870,yxkA,gene,,3991082,3991588,3991082,3991588,1,3991082,3991588,Y,,3991082,3991081,3991082
4252,NC_000964.3,3991968,3992056,-,BSU_none_176,S1494,ncRNA,,3991968,3992056,3991968,3992056,1,3991968,3992056,Y,,3991968,3991967,3991968
4261,NC_000964.3,3998237,3998480,-,BSU_none_178,S1498,ncRNA,,3998237,3998480,3998237,3998480,1,3998237,3998480,Y,,3998237,3998236,3998237
4263,NC_000964.3,4000539,4001312,-,BSU38970,yxjF,gene,,4000539,4001312,4000539,4001312,1,4000539,4001312,Y,,4000539,4000538,4000539
4264,NC_000964.3,4001329,4001979,-,BSU38980,scoB,gene,,4001329,4001979,4001329,4001979,1,4001329,4001979,Y,,4000539,4000538,4000539
4265,NC_000964.3,4001976,4002692,-,BSU38990,scoA,gene,,4001976,4002692,4001976,4002692,1,4001976,4002692,Y,,4000539,4000538,4000539
4266,NC_000964.3,4002716,4004134,-,BSU39000,yxjC,gene,,4002716,4004134,4002716,4004134,1,4002716,4004134,Y,,4000539,4000538,4000539
4267,NC_000964.3,4004288,4005136,-,BSU39010,yxjB,gene,,4004288,4005136,4004288,4005136,1,4004288,4005136,Y,,4004288,4004287,4004288
4269,NC_000964.3,4007803,4008093,-,BSU39040,yxiS,gene,,4007803,4008093,4007803,4008093,1,4007803,4008093,Y,,4007803,4007802,4007803
4270,NC_000964.3,4008143,4010203,-,BSU39050,katE,gene,,4008143,4010203,4008143,4010203,1,4008143,4010203,Y,,4007803,4007802,4007803
4272,NC_000964.3,4011842,4012570,-,BSU39070,bglS,gene,,4011842,4012570,4011842,4012570,1,4011842,4012570,Y,,4011842,4011841,4011842
4273,NC_000964.3,4012866,4013699,-,BSU39080,licT,gene,,4012866,4013699,4012866,4013699,1,4012866,4013699,Y,,4012866,4012865,4012866
4274,NC_000964.3,4013795,4014475,-,BSU39090,yxiP,gene,,4013795,4014475,4013795,4014475,1,4013795,4014475,Y,,4012866,4012865,4012866
4276,NC_000964.3,4015987,4017426,-,BSU39110,deaD,gene,,4015987,4017426,4015987,4017426,1,4015987,4017426,Y,,4015987,4015986,4015987
4277,NC_000964.3,4017508,4018656,-,BSU39120,yxiM,gene,,4017508,4018656,4017508,4018656,1,4017508,4018656,Y,,4015987,4015986,4015987
4278,NC_000964.3,4019005,4019136,-,BSU39139,yxzJ,gene,,4019005,4019136,4019005,4019136,1,4019005,4019136,Y,,4019005,4019004,4019005
4279,NC_000964.3,4019148,4019609,-,BSU39140,yxiK,gene,,4019148,4019609,4019148,4019609,1,4019148,4019609,Y,,4019005,4019004,4019005
4280,NC_000964.3,4019625,4019921,-,BSU39150,yxiJ,gene,,4019625,4019921,4019625,4019921,1,4019625,4019921,Y,,4019005,4019004,4019005
4281,NC_000964.3,4019949,4020437,-,BSU39160,yxiI,gene,,4019949,4020437,4019949,4020437,1,4019949,4020437,Y,,4019005,4019004,4019005
4282,NC_000964.3,4020455,4020907,-,BSU39170,yxzG,gene,,4020455,4020907,4020455,4020907,1,4020455,4020907,Y,,4019005,4019004,4019005
4283,NC_000964.3,4020977,4021306,-,BSU39180,yxiH,gene,,4020977,4021306,4020977,4021306,1,4020977,4021306,Y,,4019005,4019004,4019005
4284,NC_000964.3,4021429,4021845,-,BSU39190,yxiG,gene,,4021429,4021845,4021429,4021845,1,4021429,4021845,Y,,4021429,4021428,4021429
4285,NC_000964.3,4021896,4022264,-,BSU39200,yxzC,gene,,4021896,4022264,4021896,4022264,1,4021896,4022264,Y,,4021429,4021428,4021429
4286,NC_000964.3,4022258,4022728,-,BSU39210,yxiF,gene,,4022258,4022728,4022258,4022728,1,4022258,4022728,Y,,4021429,4021428,4021429
4287,NC_000964.3,4023054,4023482,-,BSU39220,yxxG,gene,,4023054,4023482,4023054,4023482,1,4023054,4023482,Y,,4023054,4023053,4022823
4288,NC_000964.3,4023544,4030548,-,BSU39230,wapA,gene,,4023544,4030548,4023544,4030548,1,4023544,4030548,Y,,4023054,4023053,4022823
4289,NC_000964.3,4030710,4031645,-,BSU39240,yxxF,gene,,4030710,4031645,4030710,4031645,1,4030710,4031645,Y,,4030710,4030709,4030710
4290,NC_000964.3,4031797,4032243,-,BSU39250,yxiE,gene,,4031797,4032243,4031797,4032243,1,4031797,4032243,Y,,4031797,4031796,4031797
4291,NC_000964.3,4032346,4033755,-,BSU39260,bglH,gene,,4032346,4033755,4032346,4033755,1,4032346,4033755,Y,,4032346,4032345,4032346
4292,NC_000964.3,4033778,4035607,-,BSU39270,bglP,gene,,4033778,4035607,4033778,4035607,1,4033778,4035607,Y,,4032346,4032345,4032346
4293,NC_000964.3,4035990,4036298,-,BSU39280,yxxE,gene,,4035990,4036298,4035990,4036298,1,4035990,4036298,Y,,4035990,4035989,4035708
4294,NC_000964.3,4036344,4036787,-,BSU39290,yxxD,gene,,4036344,4036787,4036344,4036787,1,4036344,4036787,Y,,4035990,4035989,4035708
4295,NC_000964.3,4036784,4038493,-,BSU39300,yxiD,gene,,4036784,4038493,4036784,4038493,1,4036784,4038493,Y,,4035990,4035989,4035708
4296,NC_000964.3,4038513,4038782,-,BSU39310,yxiC,gene,,4038513,4038782,4038513,4038782,1,4038513,4038782,Y,,4035990,4035989,4035708
4297,NC_000964.3,4038794,4039159,-,BSU39320,yxiB,gene,,4038794,4039159,4038794,4039159,1,4038794,4039159,Y,,4035990,4035989,4035708
4298,NC_000964.3,4039466,4040875,-,BSU39330,abnB,gene,,4039466,4040875,4039466,4040875,1,4039466,4040875,Y,,4039466,4039465,4039466
4299,NC_000964.3,4041009,4041173,-,BSU39339,yxzL,gene,,4041009,4041173,4041009,4041173,1,4041009,4041173,Y,,4041009,4041008,4041009
4306,NC_000964.3,4049009,4050310,-,BSU39400,pdp,gene,,4049009,4050310,4049009,4050310,1,4049009,4050310,Y,,4049009,4049008,4048967
4307,NC_000964.3,4050340,4051521,-,BSU39410,nupC,gene,,4050340,4051521,4050340,4051521,1,4050340,4051521,Y,,4049009,4049008,4048967
4308,NC_000964.3,4051602,4052273,-,BSU39420,deoC,gene,,4051602,4052273,4051602,4052273,1,4051602,4052273,Y,,4049009,4049008,4048967
4309,NC_000964.3,4052379,4053320,-,BSU39430,deoR,gene,,4052379,4053320,4052379,4053320,1,4052379,4053320,Y,,4052379,4052378,4052379
4310,NC_000964.3,4053454,4054281,-,BSU39440,yxxB,gene,,4053454,4054281,4053454,4054281,1,4053454,4054281,Y,,4053454,4053453,4053454
4311,NC_000964.3,4054354,4055466,-,BSU39450,yxeR,gene,,4054354,4055466,4054354,4055466,1,4054354,4055466,Y,,4053454,4053453,4053454
4312,NC_000964.3,4055536,4056873,-,BSU39460,yxeQ,gene,,4055536,4056873,4055536,4056873,1,4055536,4056873,Y,,4053454,4053453,4053454
4313,NC_000964.3,4056870,4058012,-,BSU39470,yxeP,gene,,4056870,4058012,4056870,4058012,1,4056870,4058012,Y,,4053454,4053453,4053454
4314,NC_000964.3,4058029,4058778,-,BSU39480,yxeO,gene,,4058029,4058778,4058029,4058778,1,4058029,4058778,Y,,4053454,4053453,4053454
4315,NC_000964.3,4058791,4059465,-,BSU39490,yxeN,gene,,4058791,4059465,4058791,4059465,1,4058791,4059465,Y,,4053454,4053453,4053454
4316,NC_000964.3,4059488,4060282,-,BSU39500,yxeM,gene,,4059488,4060282,4059488,4060282,1,4059488,4060282,Y,,4053454,4053453,4053454
4317,NC_000964.3,4060307,4060804,-,BSU39510,yxeL,gene,,4060307,4060804,4060307,4060804,1,4060307,4060804,Y,,4053454,4053453,4053454
4318,NC_000964.3,4060818,4062143,-,BSU39520,yxeK,gene,,4060818,4062143,4060818,4062143,1,4060818,4062143,Y,,4053454,4053453,4053454
4319,NC_000964.3,4062329,4062556,-,BSU39530,yxeJ,gene,,4062329,4062556,4062329,4062556,1,4062329,4062556,Y,,4062329,4062328,4062329
4320,NC_000964.3,4062543,4063529,-,BSU39540,yxeI,gene,,4062543,4063529,4062543,4063529,1,4062543,4063529,Y,,4062329,4062328,4062329
4322,NC_000964.3,4063684,4064496,-,BSU39550,yxeH,gene,,4063684,4064496,4063684,4064496,1,4063684,4064496,Y,,4063684,4063683,4063648
4323,NC_000964.3,4064536,4065093,-,BSU39560,yxeG,gene,,4064536,4065093,4064536,4065093,1,4064536,4065093,Y,,4063684,4063683,4063648
4324,NC_000964.3,4065074,4065508,-,BSU39570,yxeF,gene,,4065074,4065508,4065074,4065508,1,4065074,4065508,Y,,4063684,4063683,4063648
4327,NC_000964.3,4066607,4067005,-,BSU39600,yxeC,gene,,4066607,4067005,4066607,4067005,1,4066607,4067005,Y,,4066607,4066606,4066566
4329,NC_000964.3,4068189,4068536,-,BSU39620,yxeA,gene,,4068189,4068536,4068189,4068536,1,4068189,4068536,Y,,4068189,4068188,4068189
4330,NC_000964.3,4068550,4070418,-,BSU39630,yxdM,gene,,4068550,4070418,4068550,4070418,1,4068550,4070418,Y,,4068189,4068188,4068189
4331,NC_000964.3,4070393,4071166,-,BSU39640,yxdL,gene,,4070393,4071166,4070393,4071166,1,4070393,4071166,Y,,4068189,4068188,4068189
4332,NC_000964.3,4071310,4072287,-,BSU39650,yxdK,gene,,4071310,4072287,4071310,4072287,1,4071310,4072287,Y,,4071310,4071309,4071310
4333,NC_000964.3,4072284,4072973,-,BSU39660,yxdJ,gene,,4072284,4072973,4072284,4072973,1,4072284,4072973,Y,,4071310,4071309,4071310
4334,NC_000964.3,4073081,4073953,-,BSU39670,iolJ,gene,,4073081,4073953,4073081,4073953,1,4073081,4073953,Y,,4073081,4073080,4073081
4335,NC_000964.3,4073974,4074810,-,BSU39680,iolI,gene,,4073974,4074810,4073974,4074810,1,4073974,4074810,Y,,4073081,4073080,4073081
4336,NC_000964.3,4074896,4075765,-,BSU39690,iolH,gene,,4074896,4075765,4074896,4075765,1,4074896,4075765,Y,,4073081,4073080,4073081
4337,NC_000964.3,4075785,4076819,-,BSU39700,iolG,gene,,4075785,4076819,4075785,4076819,1,4075785,4076819,Y,,4073081,4073080,4073081
4338,NC_000964.3,4076842,4078158,-,BSU39710,iolF,gene,,4076842,4078158,4076842,4078158,1,4076842,4078158,Y,,4073081,4073080,4073081
4339,NC_000964.3,4078173,4079066,-,BSU39720,iolE,gene,,4078173,4079066,4078173,4079066,1,4078173,4079066,Y,,4073081,4073080,4073081
4340,NC_000964.3,4079083,4080996,-,BSU39730,iolD,gene,,4079083,4080996,4079083,4080996,1,4079083,4080996,Y,,4073081,4073080,4073081
4341,NC_000964.3,4081029,4082006,-,BSU39740,iolC,gene,,4081029,4082006,4081029,4082006,1,4081029,4082006,Y,,4073081,4073080,4073081
4342,NC_000964.3,4082030,4082845,-,BSU39750,iolB,gene,,4082030,4082845,4082030,4082845,1,4082030,4082845,Y,,4073081,4073080,4073081
4343,NC_000964.3,4082920,4084383,-,BSU39760,mmsA,gene,,4082920,4084383,4082920,4084383,1,4082920,4084383,Y,,4073081,4073080,4073081
4349,NC_000964.3,4089429,4091309,-,BSU39820,htpG,gene,,4089429,4091309,4089429,4091309,1,4089429,4091309,Y,,4089429,4089428,4089429
4350,NC_000964.3,4091477,4091728,-,BSU39830,yxcA,gene,,4091477,4091728,4091477,4091728,1,4091477,4091728,Y,,4091477,4091476,4091477
4352,NC_000964.3,4092695,4093837,-,BSU39850,yxbF,gene,,4092695,4093837,4092695,4093837,1,4092695,4093837,Y,,4092695,4092694,4092695
4354,NC_000964.3,4095356,4095835,-,BSU39870,yxbD,gene,,4095356,4095835,4095356,4095835,1,4095356,4095835,Y,,4095356,4095355,4095356
4355,NC_000964.3,4095915,4096907,-,BSU39880,yxbC,gene,,4095915,4096907,4095915,4096907,1,4095915,4096907,Y,,4095356,4095355,4095356
4362,NC_000964.3,4102429,4103661,-,BSU39940,yxaL,gene,,4102429,4103661,4102429,4103661,1,4102429,4103661,Y,,4102429,4102428,4102429
4363,NC_000964.3,4103762,4104187,-,BSU39950,yxaJ,gene,,4103762,4104187,4103762,4104187,1,4103762,4104187,Y,,4103762,4103761,4103762
4365,NC_000964.3,4104929,4106137,-,BSU39970,yxaH,gene,,4104929,4106137,4104929,4106137,1,4104929,4106137,Y,,4104929,4104928,4104929
4366,NC_000964.3,4106245,4107258,-,BSU39980,qodI,gene,,4106245,4107258,4106245,4107258,1,4106245,4107258,Y,,4106245,4106244,4106245
4367,NC_000964.3,4107352,4107927,-,BSU39990,yxaF,gene,,4107352,4107927,4107352,4107927,1,4107352,4107927,Y,,4106245,4106244,4106245
4369,NC_000964.3,4109185,4109616,-,BSU40010,yxaD,gene,,4109185,4109616,4109185,4109616,1,4109185,4109616,Y,,4109185,4109184,4109185
4372,NC_000964.3,4110949,4111980,-,BSU40030,yxaB,gene,,4110949,4111980,4110949,4111980,1,4110949,4111980,Y,,4110949,4110948,4110949
4373,NC_000964.3,4112073,4113221,-,BSU40040,glxK,gene,,4112073,4113221,4112073,4113221,1,4112073,4113221,Y,,4110949,4110948,4110949
4380,NC_000964.3,4121166,4122605,-,BSU40110,bglA,gene,,4121166,4122605,4121166,4122605,1,4121166,4122605,Y,,4121166,4121165,4121166
4381,NC_000964.3,4122619,4122849,-,BSU40120,yyzE,gene,,4122619,4122849,4122619,4122849,1,4122619,4122849,Y,,4121166,4121165,4121166
4384,NC_000964.3,4124220,4124942,-,BSU40140,yydJ,gene,,4124220,4124942,4124220,4124942,1,4124220,4124942,Y,,4124220,4124219,4124220
4385,NC_000964.3,4124963,4125592,-,BSU40150,yydI,gene,,4124963,4125592,4124963,4125592,1,4124963,4125592,Y,,4124220,4124219,4124220
4386,NC_000964.3,4125742,4126500,-,BSU40160,yydH,gene,,4125742,4126500,4125742,4126500,1,4125742,4126500,Y,,4125742,4125741,4125742
4387,NC_000964.3,4126481,4127440,-,BSU40170,yydG,gene,,4126481,4127440,4126481,4127440,1,4126481,4127440,Y,,4125742,4125741,4125742
4388,NC_000964.3,4127498,4127647,-,BSU40180,yydF,gene,,4127498,4127647,4127498,4127647,1,4127498,4127647,Y,,4125742,4125741,4125742
4390,NC_000964.3,4130578,4132338,-,BSU40200,yydD,gene,,4130578,4132338,4130578,4132338,1,4130578,4132338,Y,,4130578,4130577,4130578
4391,NC_000964.3,4132338,4132736,-,BSU40210,yydC,gene,,4132338,4132736,4132338,4132736,1,4132338,4132736,Y,,4130578,4130577,4130578
4392,NC_000964.3,4132729,4134174,-,BSU40220,yydB,gene,,4132729,4134174,4132729,4134174,1,4132729,4134174,Y,,4130578,4130577,4130578
4394,NC_000964.3,4134436,4134915,-,BSU40230,yydA,gene,,4134436,4134915,4134436,4134915,1,4134436,4134915,Y,,4134436,4134435,4134436
4395,NC_000964.3,4134996,4135166,-,BSU40239,yyzF,gene,,4134996,4135166,4134996,4135166,1,4134996,4135166,Y,,4134436,4134435,4134436
4397,NC_000964.3,4135798,4137024,-,BSU40250,yycR,gene,,4135798,4137024,4135798,4137024,1,4135798,4137024,Y,,4135798,4135797,4135798
4398,NC_000964.3,4137087,4137257,-,BSU40259,yyzG,gene,,4137087,4137257,4137087,4137257,1,4137087,4137257,Y,,4135798,4135797,4135798
4399,NC_000964.3,4137362,4137610,-,BSU40260,yycQ,gene,,4137362,4137610,4137362,4137610,1,4137362,4137610,Y,,4137362,4137361,4137362
4400,NC_000964.3,4137626,4138789,-,BSU40270,yycP,gene,,4137626,4138789,4137626,4138789,1,4137626,4138789,Y,,4137362,4137361,4137362
4401,NC_000964.3,4138800,4139537,-,BSU40280,yycO,gene,,4138800,4139537,4138800,4139537,1,4138800,4139537,Y,,4137362,4137361,4137362
4402,NC_000964.3,4139679,4140149,-,BSU40290,yycN,gene,,4139679,4140149,4139679,4140149,1,4139679,4140149,Y,,4139679,4139678,4139679
4405,NC_000964.3,4141711,4142601,-,BSU40320,argI,gene,,4141711,4142601,4141711,4142601,1,4141711,4142601,Y,,4141711,4141710,4141711
4406,NC_000964.3,4142675,4144078,-,BSU40330,rocE,gene,,4142675,4144078,4142675,4144078,1,4142675,4144078,Y,,4141711,4141710,4141711
4407,NC_000964.3,4144301,4145506,-,BSU40340,rocD,gene,,4144301,4145506,4144301,4145506,1,4144301,4145506,Y,,4144301,4144300,4144301
4409,NC_000964.3,4147567,4148769,-,BSU40360,htrC,gene,,4147567,4148769,4147567,4148769,1,4147567,4148769,Y,,4147567,4147566,4147530
4410,NC_000964.3,4148851,4149645,-,BSU40370,yycJ,gene,,4148851,4149645,4148851,4149645,1,4148851,4149645,Y,,4147567,4147566,4147530
4411,NC_000964.3,4149667,4150509,-,BSU40380,yycI,gene,,4149667,4150509,4149667,4150509,1,4149667,4150509,Y,,4147567,4147566,4147530
4412,NC_000964.3,4150496,4151863,-,BSU40390,walH,gene,,4150496,4151863,4150496,4151863,1,4150496,4151863,Y,,4147567,4147566,4147530
4413,NC_000964.3,4151853,4153688,-,BSU40400,walK,gene,,4151853,4153688,4151853,4153688,1,4151853,4153688,Y,,4147567,4147566,4147530
4414,NC_000964.3,4153696,4154403,-,BSU40410,walR,gene,,4153696,4154403,4153696,4154403,1,4153696,4154403,Y,,4147567,4147566,4147530
4415,NC_000964.3,4154787,4154859,-,BSU_TRNA_1,trnY-Phe,tRNA,,4154787,4154859,4154787,4154859,1,4154787,4154859,Y,,4154787,4154786,4154748
4416,NC_000964.3,4154895,4154971,-,BSU_TRNA_2,trnY-Asp,tRNA,,4154895,4154971,4154895,4154971,1,4154895,4154971,Y,,4154787,4154786,4154748
4417,NC_000964.3,4155053,4155124,-,BSU_TRNA_3,trnY-Glu,tRNA,,4155053,4155124,4155053,4155124,1,4155053,4155124,Y,,4154787,4154786,4154748
4418,NC_000964.3,4155134,4155209,-,BSU_TRNA_4,trnY-Lys,tRNA,,4155134,4155209,4155134,4155209,1,4155134,4155209,Y,,4154787,4154786,4154748
4419,NC_000964.3,4155433,4156725,-,BSU40420,purA,gene,,4155433,4156725,4155433,4156725,1,4155433,4156725,Y,,4155433,4155432,4155391
4420,NC_000964.3,4156931,4157350,-,BSU40430,yycE,gene,,4156931,4157350,4156931,4157350,1,4156931,4157350,Y,,4156931,4156930,4156931
4421,NC_000964.3,4157471,4158835,-,BSU40440,dnaC,gene,,4157471,4158835,4157471,4158835,1,4157471,4158835,Y,,4157471,4157470,4157441
4423,NC_000964.3,4159253,4159456,-,BSU40460,yyzB,gene,,4159253,4159456,4159253,4159456,1,4159253,4159456,Y,,4159253,4159252,4159253
4427,NC_000964.3,4163197,4163646,-,BSU40500,rplI,gene,,4163197,4163646,4163197,4163646,1,4163197,4163646,Y,,4163197,4163196,4163159
4428,NC_000964.3,4163643,4165622,-,BSU40510,yybT,gene,,4163643,4165622,4163643,4165622,1,4163643,4165622,Y,,4163197,4163196,4163159
4430,NC_000964.3,4165659,4166588,-,BSU40520,yybS,gene,,4165659,4166588,4165659,4166588,1,4165659,4166588,Y,,4163197,4163196,4163159
4431,NC_000964.3,4166815,4166964,-,BSU40529,yyzH,gene,,4166815,4166964,4166815,4166964,1,4166815,4166964,Y,,4166815,4166814,4166815
4433,NC_000964.3,4167622,4167999,-,BSU40540,yybR,gene,,4167622,4167999,4167622,4167999,1,4167622,4167999,Y,,4167622,4167621,4167622
4435,NC_000964.3,4169166,4169612,-,BSU40560,yybP,gene,,4169166,4169612,4169166,4169612,1,4169166,4169612,Y,,4169166,4169165,4169166
4436,NC_000964.3,4169624,4169734,-,BSU_none_43,S1563,gene,,4169624,4169734,4169624,4169734,1,4169624,4169734,Y,,4169166,4169165,4169166
4443,NC_000964.3,4176900,4177688,-,BSU40630,yybI,gene,,4176900,4177688,4176900,4177688,1,4176900,4177688,Y,,4176900,4176899,4169801
4444,NC_000964.3,4177756,4178145,-,BSU40640,yybH,gene,,4177756,4178145,4177756,4178145,1,4177756,4178145,Y,,4176900,4176899,4169801
4446,NC_000964.3,4179163,4180377,-,BSU40660,yybF,gene,,4179163,4180377,4179163,4180377,1,4179163,4180377,Y,,4179163,4179162,4179163
4447,NC_000964.3,4180374,4180424,-,BSU_none_44,S1568,gene,,4180374,4180424,4180374,4180424,1,4180374,4180424,Y,,4179163,4179162,4179163
4451,NC_000964.3,4182636,4183298,-,BSU40700,yybB,gene,,4182636,4183298,4182636,4183298,1,4182636,4183298,Y,,4182636,4182635,4182636
